year,lfs,exp,salary,weight,age,ftpt,edu,sex,industry,occup,self_emp,elementary_edu,highschool_edu,postsec_edu,undergrad_edu,graduate_edu,union,student_status,grad_highschool_refyear,grad_college_refyear,grad_univ_refyear,public_sector,multiple_jobs,firm_size,loc_size,tenure,edu_level
2010,employed all year,40.0,43747.44897959184,334.1651,58.0,full-time,graduated high school,0,manufacturing,"labourer in processing, manufacturing and utilities",0,1,1,0,0,0,1,0,0,0,0,0,0,1000.0,100.0,206.0,3
2010,employed all year,27.0,86169.21768707484,276.8234,50.0,full-time,bachelor's degree,1,health care and social assistance,middle management,0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,20.0,246.0,5
2010,employed all year,27.0,172338.43537414967,509.8878,52.0,full-time,bachelor's degree,1,"finance, insurance, real estate and leasing",,0,1,1,0,1,0,0,0,0,0,0,0,0,500.0,500.0,61.0,5
2010,employed all year,21.0,57004.251700680274,132.8359,56.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,1,0,0,0,0,1,0,20.0,20.0,252.0,4
2010,employed all year,4.0,21210.884353741498,176.7773,19.0,full-time,some non-university postsecondary (no certificate),0,accommodation and food services,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,0,1,0,0,0,0,0,1000.0,20.0,48.0,3
2010,employed all year,10.0,92797.61904761905,1122.2392,32.0,full-time,university certificate above bachelor,0,educational services,teachers and professors,0,1,1,0,1,1,1,0,0,0,0,1,0,500.0,1.0,52.0,6
2010,employed all year,7.0,46398.80952380953,2053.1414,28.0,full-time,non-university postsecondary certificate,1,accommodation and food services,,0,1,1,1,0,0,0,1,0,0,0,0,0,20.0,20.0,57.0,4
2010,employed all year,7.0,145824.8299319728,94.5671,25.0,full-time,bachelor's degree,0,manufacturing,natural and applied sciences,0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,33.0,5
2010,employed all year,4.0,60981.292517006805,209.7503,25.0,full-time,non-university postsecondary certificate,1,construction,clerical and supervisor occupations,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,42.0,4
2010,employed all year,2.0,29164.96598639456,191.8456,24.0,full-time,graduated high school,0,accommodation and food services,,0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,20.0,20.0,3
2010,employed all year,3.0,45073.12925170068,463.321,24.0,full-time,non-university postsecondary certificate,0,construction,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,48.0,4
2010,employed all year,17.0,99426.02040816327,379.4087,41.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,1,0,0,0,0,1,0,20.0,20.0,89.0,4
2010,employed all year,28.0,139196.42857142858,461.8438,51.0,full-time,bachelor's degree,1,educational services,middle management,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,20.0,340.0,5
2010,employed all year,19.0,86169.21768707484,257.2235,59.0,full-time,non-university postsecondary certificate,1,health care and social assistance,professional in health,0,1,1,1,0,0,1,0,0,0,0,1,0,20.0,20.0,120.0,4
2010,employed all year,22.0,82855.01700680272,283.2142,42.0,full-time,non-university postsecondary certificate,0,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,100.0,258.0,4
2010,employed all year,16.0,172338.43537414967,372.8362,56.0,full-time,bachelor's degree,1,"finance, insurance, real estate and leasing",professional in business and finance,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,20.0,48.0,5
2010,employed all year,15.0,31816.326530612245,1347.3146,55.0,full-time,bachelor's degree,0,"professional, scientific and technical services",natural and applied sciences,0,1,1,0,1,0,0,0,0,0,0,0,1,1000.0,1.0,58.0,5
2010,employed all year,30.0,172338.43537414967,3096.8725,55.0,full-time,bachelor's degree,0,"finance, insurance, real estate and leasing","occupations in art, culture, recreation and sport",0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,10.0,5
2010,employed all year,7.0,92797.61904761905,418.0556,30.0,full-time,bachelor's degree,0,manufacturing,"financial, secretarial and administrative",0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,24.0,5
2010,employed all year,22.0,14582.48299319728,23.7299,47.0,part-time,some non-university postsecondary (no certificate),1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,20.0,24.0,3
2010,employed all year,12.0,125939.62585034015,79.1408,35.0,full-time,non-university postsecondary certificate,0,public administration,occupation in protective services,0,1,1,1,0,0,0,0,0,0,0,1,0,1000.0,100.0,24.0,4
2010,employed all year,1.0,37119.04761904762,307.694,30.0,full-time,graduated high school,0,construction,"trades helpers, construction, and transportation labourers",0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,17.0,3
2010,employed all year,4.0,39770.40816326531,318.4246,28.0,full-time,non-university postsecondary certificate,0,trade,"technical, assisting and related in health",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,29.0,4
2010,employed all year,13.0,23862.244897959186,2799.2783,31.0,full-time,non-university postsecondary certificate,0,accommodation and food services,"chefs and cooks, food and beverage service",0,1,1,1,0,0,0,1,0,1,0,0,0,1.0,1.0,180.0,4
2010,employed all year,17.0,119311.22448979592,261.8419,41.0,full-time,bachelor's degree,0,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,1000.0,197.0,5
2010,employed all year,28.0,35793.36734693878,572.9491,54.0,part-time,some non-university postsecondary (no certificate),1,construction,"financial, secretarial and administrative",1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,36.0,3
2010,employed all year,0.0,23862.244897959186,733.7555,22.0,part-time,non-university postsecondary certificate,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,100.0,67.0,4
2010,employed all year,23.0,66284.01360544217,244.5752,43.0,full-time,11-13 years of elementary and secondary school (not graduated),0,manufacturing,machine operators and assemblers in manufacturing,0,1,0,0,0,0,0,0,0,0,0,0,0,1000.0,100.0,18.0,2
2010,employed all year,31.0,122625.42517006803,242.9248,51.0,full-time,university certificate above bachelor,0,educational services,teachers and professors,0,1,1,0,1,1,1,0,0,0,0,1,1,1000.0,20.0,360.0,6
2010,employed all year,15.0,39770.40816326531,829.6317,35.0,full-time,some non-university postsecondary (no certificate),0,trade,other trades,0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,1.0,16.0,3
2010,employed all year,5.0,38444.727891156464,503.8976,29.0,full-time,some university (no certificate),0,trade,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,0,1,0,0,0,0,0,20.0,1.0,36.0,3
2010,employed all year,13.0,59655.61224489796,328.3538,33.0,full-time,non-university postsecondary certificate,0,manufacturing,natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,14.0,4
2010,"employed part-year, unemployed part-year",29.0,50375.85034013606,288.4429,51.0,full-time,non-university postsecondary certificate,1,manufacturing,"financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,29.0,4
2010,employed all year,18.0,31816.326530612245,303.488,51.0,full-time,some non-university postsecondary (no certificate),1,manufacturing,machine operators and assemblers in manufacturing,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,100.0,12.0,3
2010,employed all year,20.0,14582.48299319728,367.6687,52.0,part-time,non-university postsecondary certificate,1,accommodation and food services,,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1.0,15.0,4
2010,employed all year,6.0,46398.80952380953,598.7734,26.0,full-time,non-university postsecondary certificate,0,trade,,0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,20.0,132.0,4
2010,employed all year,31.0,37119.04761904762,202.1055,59.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing",clerical and supervisor occupations,1,1,1,1,0,0,0,0,0,0,0,0,1,1000.0,20.0,100.0,4
2010,employed all year,13.0,89483.41836734694,375.2807,40.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,149.0,4
2010,employed all year,27.0,86169.21768707484,195.8402,50.0,full-time,university certificate above bachelor,1,health care and social assistance,"occupations in social science, government service and religion",0,1,1,0,1,1,1,0,0,0,0,0,0,1.0,1.0,189.0,6
2010,employed all year,5.0,51701.530612244904,482.2296,39.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,20.0,224.0,4
2010,employed all year,17.0,139196.42857142858,515.3545,40.0,full-time,non-university postsecondary certificate,0,utilities,,1,1,1,1,0,0,1,0,0,0,0,1,1,1000.0,1.0,144.0,4
2010,employed all year,29.0,122625.42517006803,749.2301,54.0,full-time,university certificate above bachelor,1,educational services,teachers and professors,0,1,1,0,1,1,1,0,0,0,0,1,0,1000.0,20.0,360.0,6
2010,employed all year,8.0,31816.326530612245,2787.329,44.0,full-time,non-university postsecondary certificate,0,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,100.0,29.0,4
2010,employed all year,26.0,66284.01360544217,1147.1991,46.0,full-time,non-university postsecondary certificate,1,manufacturing,clerical and supervisor occupations,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,258.0,4
2010,employed all year,11.0,119311.22448979592,1354.2368,43.0,full-time,university certificate above bachelor,0,public administration,natural and applied sciences,0,1,1,0,1,1,1,0,0,0,0,1,0,100.0,100.0,128.0,6
2010,employed all year,30.0,76226.6156462585,2338.5756,51.0,full-time,graduated high school,1,health care and social assistance,clerical and supervisor occupations,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,500.0,396.0,3
2010,employed all year,17.0,125939.62585034015,3241.4767,41.0,full-time,bachelor's degree,1,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,20.0,20.0,201.0,5
2010,employed all year,11.0,86169.21768707484,1872.958,34.0,full-time,non-university postsecondary certificate,0,manufacturing,clerical and supervisor occupations,0,1,1,1,0,0,1,0,0,0,0,0,0,100.0,100.0,192.0,4
2010,employed all year,19.0,29164.96598639456,1770.8143,61.0,full-time,bachelor's degree,0,"business, building and other support services","trades helpers, construction, and transportation labourers",0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,36.0,5
2010,employed all year,17.0,79540.81632653062,3217.7577,44.0,full-time,some non-university postsecondary (no certificate),0,trade,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,0,0,0,0,0,0,0,500.0,100.0,82.0,3
2010,employed all year,8.0,12925.382653061226,1486.7696,55.0,part-time,non-university postsecondary certificate,1,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,108.0,4
2010,employed all year,16.0,24525.085034013606,323.4114,47.0,part-time,1-4 years of elementary school,0,construction,other trades,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,24.0,1
2010,employed all year,24.0,76226.6156462585,323.4114,47.0,full-time,graduated high school,1,manufacturing,middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,100.0,252.0,3
2010,employed all year,18.0,62306.97278911565,288.6462,60.0,part-time,bachelor's degree,1,health care and social assistance,middle management,0,1,1,0,1,0,1,0,0,0,0,1,0,100.0,100.0,33.0,5
2010,employed all year,26.0,72912.4149659864,589.294,50.0,full-time,non-university postsecondary certificate,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,1,0,0,0,1,0,1,0,0,0,100.0,100.0,12.0,4
2010,employed all year,32.0,55678.571428571435,1082.8039,55.0,full-time,graduated high school,0,trade,clerical and supervisor occupations,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,100.0,198.0,3
2010,"employed part-year, unemployed part-year",32.0,13256.802721088436,478.1155,61.0,full-time,9-10 years of elementary and secondary school,1,accommodation and food services,,0,1,0,0,0,0,0,0,0,0,0,0,0,1000.0,1000.0,163.0,2
2010,employed all year,12.0,20548.044217687075,591.2557,32.0,part-time,non-university postsecondary certificate,1,accommodation and food services,"chefs and cooks, food and beverage service",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,1.0,42.0,4
2010,employed all year,39.0,64958.333333333336,662.4364,64.0,full-time,graduated high school,1,educational services,,0,1,1,0,0,0,1,0,0,0,0,1,0,1.0,1.0,184.0,3
2010,"employed part-year, unemployed part-year",5.0,33142.00680272109,592.2595,25.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,6.0,4
2010,employed all year,0.0,29164.96598639456,652.0428,50.0,part-time,graduated high school,1,health care and social assistance,,0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,100.0,141.0,3
2010,"employed part-year, not in labour force part-year",3.0,31816.326530612245,722.9906,25.0,part-time,non-university postsecondary certificate,0,manufacturing,,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,61.0,4
2010,employed all year,7.0,55678.571428571435,647.3365,32.0,full-time,non-university postsecondary certificate,0,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,0,0,20.0,1.0,132.0,4
2010,employed all year,0.0,34467.68707482993,545.2819,23.0,part-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,27.0,4
2010,employed all year,9.0,53027.21088435374,335.8131,28.0,full-time,non-university postsecondary certificate,0,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,28.0,4
2010,employed all year,28.0,109368.6224489796,490.9179,55.0,full-time,non-university postsecondary certificate,0,health care and social assistance,professional in health,0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,24.0,4
2010,employed all year,46.0,106054.42176870749,568.339,63.0,full-time,graduated high school,0,public administration,natural and applied sciences,0,1,1,0,0,0,1,0,0,0,0,1,0,1000.0,1000.0,36.0,3
2010,employed all year,10.0,34467.68707482993,1648.2986,30.0,full-time,non-university postsecondary certificate,0,"business, building and other support services",occupations unique to primary industry,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,24.0,4
2010,employed all year,25.0,129253.82653061225,346.0806,47.0,full-time,bachelor's degree,1,public administration,middle management,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,1000.0,96.0,5
2010,employed all year,16.0,51701.530612244904,218.6778,34.0,full-time,some non-university postsecondary (no certificate),1,health care and social assistance,"technical, assisting and related in health",0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,29.0,3
2010,employed all year,8.0,76226.6156462585,337.3839,32.0,full-time,some university (no certificate),1,"information, culture and recreation","occupations in art, culture, recreation and sport",0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,20.0,22.0,3
2010,employed all year,16.0,47724.48979591837,1174.2262,47.0,full-time,some non-university postsecondary (no certificate),0,manufacturing,"labourer in processing, manufacturing and utilities",0,1,1,0,0,0,0,0,0,0,0,0,1,20.0,20.0,132.0,3
2010,employed all year,27.0,119311.22448979592,846.0839,47.0,full-time,non-university postsecondary certificate,0,"finance, insurance, real estate and leasing",middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,21.0,4
2010,employed all year,15.0,119311.22448979592,371.6618,51.0,full-time,some non-university postsecondary (no certificate),1,manufacturing,middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,500.0,20.0,192.0,3
2010,employed all year,32.0,76226.6156462585,1166.1328,47.0,full-time,9-10 years of elementary and secondary school,0,"information, culture and recreation",contractors and supervisors in trades and transportation,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,64.0,2
2010,employed all year,31.0,76226.6156462585,991.6089,49.0,full-time,graduated high school,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,100.0,302.0,3
2010,employed all year,4.0,35793.36734693878,205.9708,29.0,full-time,non-university postsecondary certificate,0,trade,"technical, assisting and related in health",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,29.0,4
2010,employed all year,2.0,79540.81632653062,205.442,29.0,full-time,university certificate above bachelor,1,health care and social assistance,professional in health,0,1,1,0,1,1,0,0,0,0,0,1,0,1000.0,1000.0,19.0,6
2010,employed all year,8.0,30490.646258503402,328.3538,29.0,full-time,non-university postsecondary certificate,1,construction,"financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,84.0,4
